RCD,Symbol,HGNC_ID,ENSG_stable,Dependence,Evidence,Test_organism,Pathway,Confidence,Experiments,Caution,UniProtAC,PMID,Remark,Last_update,Data_source,Gene_type,Category
Ferroptosis,BRD4,HGNC:13575,ENSG00000141867,_NA_,Inhibition induces ferroptosis.,Human,"BRD4 :-: Ferritinophagy, Ferritinophagy :+: Lipid ROS, Lipid ROS :+: Ferroptosis",Validated,6,_NA_,O60885,30988278,_NA_,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,PRDX6,HGNC:16753,ENSG00000117592,_NA_,A negative regulator of ferroptotic cell death.,Human,"PRDX6 :-: Lipid ROS, Lipid ROS :+: Ferroptosis",Validated,12,_NA_,P30041,31036877,_NA_,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,MIR17,HGNC:31547,ENSG00000284536,_NA_,Protects endothelial HUVEC cells from erastin-induced ferroptosis. Overexpression significantly reduced erastin-induced growth inhibition and ROS generation of HUVEC cells.,Human,"MIR17 :-: A20, A20 :+: ACSL4, ACSL4 :+: Lipid ROS, A20 :-: GPX4, GPX4 :-: Lipid ROS, Lipid ROS :+: Ferroptosis",Validated,1,_NA_,_NA_,31160087,miR-17-92 in article,2020-12-31,FerrDb team,"RNA, micro",suppressor
Ferroptosis,SCD,HGNC:10571,ENSG00000099194,_NA_,Inhibition of SCD1 induces ferroptotic cell death. Expression of SCD1 protects cells from ferroptosis.,"Human, mice","SCD :+: CoQ10, CoQ10 :-: Ferroptosis",Validated,10,_NA_,O00767,31270077,SCD1 in article,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,SESN2,HGNC:20746,ENSG00000130766,_NA_,"Has cytoprotective effect against ferroptosis. In cells expressing Sesn2, erastin-induced cell death, ROS formation, and glutathione depletion were almost completely inhibited compared to that in control cells.","Human, mice","SESN2 :-: Lipid ROS, Lipid ROS :+: Ferroptosis",Validated,4,_NA_,P58004,31323261,Sesn2 in article,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,NF2,HGNC:7773,ENSG00000186575,_NA_,Genetic inactivation of NF2 rendered cancer cells more sensitive to ferroptosis. Mediates cell density-dependent inhibition of ferroptosis.,"Human, mice","NF2 :-: YAP, YAP :+: Ferroptosis",Validated,2,_NA_,P35240,31341276,Also known as merlin,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,ARNTL,HGNC:701,ENSG00000133794,_NA_,Degration of the protein is critical for ferroptosis. Blocking ARNTL degradation diminished ferroptotic tumor cell death.,"Human, mice","ARNTL :-: EGLN2, EGLN2 :-: HIF1A, HIF1A  :-: Lipid ROS, Lipid ROS :+: Ferroptosis",Validated,1,_NA_,O00327,31355331,_NA_,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,HIF1A,HGNC:4910,ENSG00000100644,_NA_,Destabilizing HIF1A facilitated ferroptotic tumor cell death.,"Human, mice","HIF1A  :-: Lipid ROS, Lipid ROS :+: Ferroptosis",Validated,6,_NA_,Q16665,31355331,_NA_,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,JUN,HGNC:6204,ENSG00000177606,_NA_,O-GlcNAcylated c-Jun represents an obstructive factor to ferroptosis.,"Human, mice","JUN :+: GSH, GSH :-: Ferroptosis, JUN :+: PSAT1, PSAT1 :-: Ferroptosis, JUN :+: CBS, CBS :-: Ferroptosis",Deduced,2,_NA_,P05412,31394193,c-Jun in article,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,CA9,HGNC:1383,ENSG00000107159,_NA_,Inhibition induces ferroptosis.,Human,CA9 :-: Ferroptosis,Validated,2,_NA_,Q16790,31442913,_NA_,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,HSPA5,HGNC:5238,ENSG00000044574,_NA_,Knockdown of GRP78 enhanced artesunate-induced ferroptosis of pancreatic cancer cells.,"Human, mice","GRP78 :-: Lipid ROS, Lipid ROS :+: Ferroptosis",Validated,7,_NA_,P11021,31456633,GRP78 in article,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,TMBIM4,HGNC:24257,ENSG00000155957,_NA_,Protects against ferroptosis in HCC cells. Inhibition increased ferroptotic cel death.,"Human, mice",S1R :-: Ferroptosis,Validated,1,_NA_,Q9HC24,31507082,S1R in article,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,HSPA5,HGNC:5238,ENSG00000044574,_NA_,Serves as a negative regulator of DHA-induced ferroptosis.,"Human, mice","HSPA5 :+: GPX4, GPX4 :-: Ferroptosis",Predicted,7,_NA_,P11021,31519193,_NA_,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,PLIN2,HGNC:248,ENSG00000147872,_NA_,An indispensable gene and protein in the suppression of ferroptosis caused by abnormal lipometabolism in gastric carcinoma.,"Human, mice",PLIN2 :-: Ferroptosis,Screened,2,_NA_,Q99541,31520166,Also known as ADRP,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,MIR212,HGNC:31589,ENSG00000267195,_NA_,Overexpression of miR-212-5p attenuated ferroptosis while downregulation of miR-212-5p promoted ferroptotic cell death.,Mice,(miR-212-5p/Ptgs2) :-: Ferroptosis,Validated,1,_NA_,_NA_,31533781,miR-212-5p in article,2020-12-31,FerrDb team,"RNA, micro",suppressor
Ferroptosis,Fer1HCH,_NA_,_NA_,_NA_,Reduced heavy chain levels caused severe mitochondrial defects and ferroptosis.,Drosophila,"Fer1HCH :-: ROS, ROS :+: Ferroptosis",Predicted,1,_NA_,H1UUD2,31568497,_NA_,2020-12-31,FerrDb team,unknown,suppressor
Ferroptosis,AIFM2,HGNC:21411,ENSG00000042286,_NA_,A glutathione-independent ferroptosis suppressor. Pharmacological targeting of FSP1 strongly synergizes with GPX4 inhibitors to trigger ferroptosis.,"Human, mice","FSP1 :+: CoQ10, CoQ10 :-: Lipid ROS, Lipid ROS :+: Ferroptosis",Validated,13,_NA_,Q9BRQ8,31634899,FSP1 in article,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,AIFM2,HGNC:21411,ENSG00000042286,_NA_,A potent ferroptosis-resistance factor. Positively correlates with ferroptosis resistance.,"Human, mice","FSP1 :+: CoQ10, CoQ10 :-: Lipid ROS, Lipid ROS :+: Ferroptosis",Validated,13,_NA_,Q9BRQ8,31634900,FSP1 in article,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,LAMP2,HGNC:6501,ENSG00000005893,_NA_,Knockdown promoted ferroptosis.,Human,"LAMP2 :+: Cysteine, Cysteine :+: GSH, GSH :-: Lipid ROS, Lipid ROS :+: Ferroptosis",Validated,2,_NA_,P13473,31672277,_NA_,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,ZFP36,HGNC:12862,ENSG00000128016,_NA_,ZFP36 plasmid impaired FBXW7 plasmid-induced HSC ferroptosis. Overexpression of Zfp36 impaired erastin- or sorafenib-induced ferroptosis.,"Human, mice","ZFP36 :-: ATG16L1, ATG16L1 :+: Ferroptosis",Validated,3,_NA_,P26651,31679460,_NA_,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,GPX4,HGNC:4556,ENSG00000167468,_NA_,Depletion or inhibition resulted in cell death by ferroptosis.,"Human, mice, rat","GPX4 :-: Lipid ROS, Lipid ROS :+: Ferroptosis",Validated,49,_NA_,P36969,31685805,_NA_,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,PROM2,HGNC:20685,ENSG00000155066,_NA_,Induced by ferroptotic stress and promotes resistance to ferroptotic cell death. Facilitates ferroptosis resistance in mammary epithelial and breast carcinoma cells.,Human,"Prominin2 :+: Ferritin-containing MVB, Ferritin-containing MVB :-: Ferroptosis",Validated,3,_NA_,Q8N271,31735663,Prominin2 in article,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,CHMP5,HGNC:26942,ENSG00000086065,_NA_,"Ferroptosis activators increase ESCRT-III subunits (e.g., CHMP5 and CHMP6). Knockdown of CHMP5 or CHMP6 sensitizes human cancer cells to ferroptosis.","Human, mice",CHMP5 :-: Ferroptosis,Validated,2,_NA_,Q9NZZ3,31761326,_NA_,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,CHMP6,HGNC:25675,ENSG00000176108,_NA_,"Ferroptosis activators increase ESCRT-III subunits (e.g., CHMP5 and CHMP6). Knockdown of CHMP5 or CHMP6 sensitizes human cancer cells to ferroptosis.","Human, mice",CHMP6 :-: Ferroptosis,Validated,2,_NA_,Q96FZ7,31761326,_NA_,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,AKR1C1,HGNC:384,ENSG00000187134,_NA_,Inhibition completely resensitizes resistant melanoma cells to ferroptosis execution.,Human,"AKR1C1 :-: Lipid ROS, Lipid ROS :+: Ferroptosis",Validated,4,_NA_,Q04828,31780644,_NA_,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,AKR1C2,HGNC:385,ENSG00000151632,_NA_,Inhibition completely resensitizes resistant melanoma cells to ferroptosis execution.,Human,"AKR1C2 :-: Lipid ROS, Lipid ROS :+: Ferroptosis",Validated,3,_NA_,P52895,31780644,_NA_,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,AKR1C3,HGNC:386,ENSG00000196139,_NA_,Inhibition completely resensitizes resistant melanoma cells to ferroptosis execution.,Human,"AKR1C3 :-: Lipid ROS, Lipid ROS :+: Ferroptosis",Validated,3,_NA_,P42330,31780644,_NA_,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,CBS,HGNC:1550,ENSG00000160200,_NA_,"Knockdown in erastin-resistant cells caused ferroptotic cell death, while overexpression conferred ferroptosis resistance.",Human,"CBS :+: Cystathionine, Cystathionine :+: Cysteine, Cysteine :+: GSH, GSH :-: Lipid ROS, Lipid ROS :+: Ferroptosis",Validated,5,_NA_,P35520,31819185,_NA_,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,NFE2L2,HGNC:7782,ENSG00000116044,_NA_,Genetically repression of NRF2 enhanced ferroptosis susceptibility.,Human,"NFE2L2 :+: CBS, CBS :+: Cystathionine, Cystathionine :+: Cysteine, Cysteine :+: GSH, GSH :-: Lipid ROS, Lipid ROS :+: Ferroptosis",Validated,81,_NA_,Q16236,31819185,NRF2 in article,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,CAV1,HGNC:1527,ENSG00000105974,_NA_,"Cav-1 deficiency aggravated ferroptosis. Short hairpin RNA of Cav-1 promoted ferroptosis, which was ameliorated by Cav-1 overexpression.","Human, mice","CAV-1 :+: xCT, xCT :+: GPX4, GPX4 :-: Ferroptosis, CAV-1 :-: RNS, RNS :+: Ferroptosis",Validated,3,_NA_,Q03135,31877357,Cav-1 in article,2020-12-31,FerrDb team,gene with protein product,suppressor
Ferroptosis,GCH1,HGNC:4193,ENSG00000131979,_NA_,Gch1 overexpression and its downstream metabolites BH4/BH2 rescue from ferroptosis. Inhibition of GCH1 activity can sensitize resistant cancer cells to ferroptosis induction.,Human,"GCH1 :+: Phospholipid, Phospholipid :-: Ferroptosis, GCH1 :+: CoQ10, CoQ10 :-: Lipid ROS, Lipid ROS :+: Ferroptosis",Validated,4,_NA_,P30793,31989025,_NA_,2021-05-15,FerrDb team,gene with protein product,suppressor
Ferroptosis,SIRT3,HGNC:14931,ENSG00000142082,_NA_,These data indicate that inactivation of Sirt3 significantly sensitizes cells to p53-dependent ferroptosis upon ROS-induced stress.,Human,SIRT3 :-: Ferroptosis,Validated,5,_NA_,Q9NTG7,33377976,_NA_,2021-06-30,FerrDb team,gene with protein product,suppressor
Ferroptosis,DAZAP1,HGNC:2683,ENSG00000071626,_NA_,"Furthermore, DAZAP1 significantly reduced cellular sensitivity to sorafenib (SF), which had been proven to be an inducer of ferroptosis by targeting the system Xc−.",_NA_,(DAZAP1/SLC7A11) :-: Ferroptosis,Validated,1,Corrigendum,Q96EP5,33358859,_NA_,2021-07-02,FerrDb team,gene with protein product,suppressor
Ferroptosis,PIR,HGNC:30048,ENSG00000087842,_NA_,"Consequently, in cell cultures and xenograft mouse models, blocking PIR signaling enhances ferroptosis-mediated tumor growth suppression.","Human, mice","PIR :-: oxidative DNA damage, oxidative DNA damage :+: HMGB1, HMGB1 :+: ACSL4, ACSL4 :+: Ferroptosis",Validated,1,_NA_,O00625,33373853,_NA_,2021-07-02,FerrDb team,gene with protein product,suppressor
Ferroptosis,GCLC,HGNC:4311,ENSG00000001084,_NA_,Non-canonical Glutamate-Cysteine Ligase Activity Protects against Ferroptosis,Human,"GCLC :+: gamma-glutamyl-peptides, gamma-glutamyl-peptides :-: Glu, Glu :+: Ferroptosis",Validated,3,_NA_,P48506,33357455,_NA_,2021-07-09,FerrDb team,gene with protein product,suppressor
Ferroptosis,FTL,HGNC:3999,ENSG00000087086,_NA_,Ferritin upregulation prevents ferroptosis by mediating P53 and SLC7A11 expression.,Rat,"FTL :-: p53, FTL :-: SLC7A11, p53 :+: Ferroptosis, SLC7A11 :+: Ferroptosis",Validated,5,_NA_,P02792,33333054,Ferritin in article,2021-07-12,FerrDb team,gene with protein product,suppressor
Ferroptosis,HCAR1,HGNC:4532,ENSG00000196917,_NA_,These observations support our hypothesis that HCAR1 and MCT1 are involved in the lactate-dependent ferroptosis resistance in tumor cells. Blocking the HCAR1/MCT1-Mediated Lactate Import Exacerbates Ferroptosis,"Human, mice","(HCAR1/MCT1) :-: (AMP/ATP), (AMP/ATP) :+: AMPK, AMPK :-: SREBP1, SREBP1 :+: SCD1, SCD1 :-: Ferroptosis, (HCAR1/MCT1) :-: ACSL4, ACSL4 :+: Ferroptosis",Validated,1,_NA_,Q9BXC0,33296645,_NA_,2021-07-12,FerrDb team,gene with protein product,suppressor
Ferroptosis,SLC16A1,HGNC:10922,ENSG00000155380,_NA_,These observations support our hypothesis that HCAR1 and MCT1 are involved in the lactate-dependent ferroptosis resistance in tumor cells. Blocking the HCAR1/MCT1-Mediated Lactate Import Exacerbates Ferroptosis,"Human, mice","(HCAR1/MCT1) :-: (AMP/ATP), (AMP/ATP) :+: AMPK, AMPK :-: SREBP1, SREBP1 :+: SCD1, SCD1 :-: Ferroptosis, (HCAR1/MCT1) :-: ACSL4, ACSL4 :+: Ferroptosis",Validated,1,_NA_,P53985,33296645,MCT1 in article,2021-07-16,FerrDb team,gene with protein product,suppressor
Ferroptosis,RRM2,HGNC:10452,ENSG00000171848,_NA_,RRM2 exerts an anti-ferroptotic role in liver cancer cells by sustaining GSH synthesis.,Human,"RRM2 :+: GSS, GSS :+: GSH, GSH :-: Ferroptosis",Validated,2,_NA_,P31350,33372599,_NA_,2021-07-19,FerrDb team,gene with protein product,suppressor
Ferroptosis,SCD,HGNC:10571,ENSG00000099194,_NA_,Genetic and Pharmacological Inhibition of SCD1 Prevents the Growth of STK11/KEAP1 Co-mutant Cells and Sensitizes Those Cells to Ferroptosis Induction.,Human,SCD :-: Ferroptosis,Validated,10,_NA_,O00767,33264619,SCD1 in article,2021-07-26,FerrDb team,gene with protein product,suppressor
Ferroptosis,NR4A1,HGNC:7980,ENSG00000123358,_NA_,Pharmacological inhibition of NR4A1 promotes ferroptosis in pancreatic cancer cells,Human,"NR4A1 :+: SCD1, SCD1 :-: Ferroptosis",Deduced,1,_NA_,P22736,33271455,_NA_,2021-08-02,FerrDb team,gene with protein product,suppressor
Ferroptosis,PIK3CA,HGNC:8975,ENSG00000121879,_NA_,"Notably, we found that cancer cells carrying PIK3CA activating mutation or PTEN deletion appeared to be more resistant to RSL3. These mutations lead to the activation of the oncogenic PI3K-AKT signaling pathway. Therefore, sustained activation of the PI3K-AKT-mTOR pathway protects cancer cells from ferroptotic cell death.",Human,"PIK3CA :+: PI3K-AKT pathway, PI3K-AKT pathway :-: Ferroptosis",Deduced,1,_NA_,P42336,33229547,_NA_,2021-08-02,FerrDb team,gene with protein product,suppressor
Ferroptosis,RPTOR,HGNC:30287,ENSG00000141564,_NA_,"mTORC1, Instead of mTORC2, Suppresses Ferroptosis. short-hairpin RNA (shRNA)-mediated silencing of RAPTOR (a component of mTORC1) but not that of RICTOR (a component of mTORC2) sensitized MDA-MB-453 and BT474 cells to RSL3.",Human,"RAPTOR :+: mTORC1, mTORC1 :+: SREBP1, SREBP1 :+: SCD1, SCD1 :-: Ferroptosis",Deduced,3,_NA_,Q8N122,33229547,RAPTOR in article,2021-08-02,FerrDb team,gene with protein product,suppressor
Ferroptosis,SREBF1,HGNC:11289,ENSG00000072310,_NA_,SREBP1 Protects Cells from Ferroptosis through SCD1 Activity.,Human,"SREBP1 :+: SCD1, SCD1 :-: Ferroptosis",Validated,4,_NA_,P36956,33229547,SREBP1 in article,2021-08-02,FerrDb team,gene with protein product,suppressor
Ferroptosis,SREBF2,HGNC:11290,ENSG00000198911,_NA_,"The lipogenesis regulator SREBP2 directly induces transcription of the iron carrier Transferrin (TF), reducing intracellular iron pools, reactive oxygen species, and lipid peroxidation, thereby conferring resistance to inducers of ferroptosis.",Human,"SREBP2 :+: TF, TF :-: ROS, ROS :+: Lipid peroxidation, Lipid peroxidation :+: Ferroptosis",Validated,1,_NA_,Q12772,33203734,SREBP2 in article,2021-08-06,FerrDb team,gene with protein product,suppressor
Ferroptosis,FZD7,HGNC:4045,ENSG00000155760,_NA_,"Conversely, FZD7 overexpression induced increased GPX4 mRNA and protein expression levels. FZD7 Marks a Cell Population Susceptible to GPX4 Inhibitors.","Human, mice","FZD7 :+: GPX4, GPX4 :-: Ferroptosis",Validated,2,_NA_,O75084,33172933,_NA_,2021-08-09,FerrDb team,gene with protein product,suppressor
Ferroptosis,NFE2L2,HGNC:7782,ENSG00000116044,_NA_,"In FRDA fibroblasts, both treatments promoted the nuclear translocation of Nrf2 (Fig. 5A) and the inhibition of redox imbalance and ferroptosis.",Mice,"Nrf2 :-: ROS, ROS :+: Ferroptosis",Validated,81,_NA_,Q16236,33197769,Nrf2 in article,2021-08-18,FerrDb team,gene with protein product,suppressor
Ferroptosis,NFE2L2,HGNC:7782,ENSG00000116044,_NA_,Up-regulating Nrf2 alleviated the diabetes related ferroptosis in kidneys.,Mice,Nrf2 :-: Ferroptosis,Validated,81,_NA_,Q16236,33152439,NRF2 in article,2021-08-21,FerrDb team,gene with protein product,suppressor
Ferroptosis,P4HB,HGNC:8548,ENSG00000185624,_NA_,"Knockdown of these target genes sensitized cells to known ferroptosis inducers, while PACMA31, a previously reported inhibitor of P4HB, directly induced ferroptosis and was highly synergistic with erastin.",Human,"P4HB :-: ER stress, ER stress :+: Ferroptosis",Deduced,1,_NA_,P07237,33124817,_NA_,2021-08-21,FerrDb team,gene with protein product,suppressor
Ferroptosis,NT5DC2,HGNC:25717,ENSG00000168268,_NA_,"Knockdown of these target genes sensitized cells to known ferroptosis inducers, while PACMA31, a previously reported inhibitor of P4HB, directly induced ferroptosis and was highly synergistic with erastin.",_NA_,NT5DC2 :-: Ferroptosis,Deduced,1,_NA_,Q9H857,33124817,_NA_,2021-08-21,FerrDb team,gene with protein product,suppressor
Ferroptosis,BCAT2,HGNC:977,ENSG00000105552,_NA_,"Here, by using a high-throughput CRISPR/Cas9-based genetic screen in HepG2 hepatocellular carcinoma cells to search for metabolic proteins inhibiting ferroptosis, we identified a branched-chain amino acid aminotransferase 2 (BCAT2) as a novel suppressor of ferroptosis.",Human,BCAT2 :-: Ferroptosis,Validated,2,_NA_,O15382,33097833,_NA_,2021-08-23,FerrDb team,gene with protein product,suppressor
Ferroptosis,HSF1,HGNC:5224,ENSG00000185122,_NA_,"Altogether, HSF1 may function as a key defender against PA-induced ferroptosis in cardiomyocytes by maintaining cellular iron homeostasis and GPX4 expression.","Human, mice",HSF1 :-: Ferroptosis,Validated,3,_NA_,Q00613,33098823,_NA_,2021-08-27,FerrDb team,gene with protein product,suppressor
Ferroptosis,PLA2G6,HGNC:9039,ENSG00000184381,_NA_,PLA2G6 Deficiency Sensitizes Trophoblasts to Ferroptosis.,"Human, mice",PLA2G6 :-: Ferroptosis,Validated,4,_NA_,O60733,33087576,_NA_,2021-08-27,FerrDb team,gene with protein product,suppressor
Ferroptosis,MIR424,HGNC:31881,ENSG00000284231,_NA_,"In the present study, we show that miR-424-5p negatively regulates ferroptosis by directly targeting ACSL4 in ovarian cancer cells.",Human,"miR-424-5p :-: ACSL4, ACSL4 :+: Ferroptosis",Validated,1,_NA_,_NA_,33038905,miR-424-5p in article,2021-08-30,FerrDb team,"RNA, micro",suppressor
Ferroptosis,PARK7,HGNC:16369,ENSG00000116288,_NA_,"Therefore, our results further implied that the C terminus of DJ-1 mediates the suppression of ferroptosis, and when the C-terminal structure is destroyed, DJ-1 inhibition of ferroptosis is abolished.","Human, mice",PARK7 :-: Ferroptosis,Validated,4,_NA_,Q99497,33024240,DJ-1 in article,2021-09-01,FerrDb team,gene with protein product,suppressor
